time_sec,cos_sim_adjacent
1536.535000,0.689758
1537.536000,0.856394
1538.537000,0.871702
1539.538000,0.821948
1540.539000,0.794305
1541.540000,0.945316
1542.541000,0.952004
1543.542000,0.948454
1544.543000,0.737663
1545.544000,0.951565
1546.545000,0.717957
1547.546000,0.842677
1548.547000,0.815001
1549.548000,0.912732
1550.549000,0.761706
1551.550000,0.822702
1552.551000,0.790161
1553.552000,0.921755
1554.553000,0.822104
1555.554000,0.957019
1556.555000,0.700749
1557.556000,0.675857
1558.557000,0.947740
1559.558000,0.931597
1560.559000,0.871518
1561.560000,0.948591
1562.561000,0.945653
1563.562000,0.950220
1564.563000,0.704314
1565.564000,0.674655
1566.565000,0.878216
1567.566000,0.865173
1568.567000,0.873796
1569.568000,0.828733
1570.569000,0.755801
1571.570000,0.853546
1572.571000,0.702820
1573.572000,0.870735
1574.573000,0.546182
1575.574000,0.768042
1576.575000,0.798738
1577.576000,0.749638
1578.577000,0.898329
1579.578000,0.721996
1580.579000,0.705715
1581.580000,0.829001
1582.581000,0.916289
1583.582000,0.912134
1584.583000,0.690254
1585.584000,0.975215
1586.585000,0.672891
1587.586000,0.949018
1588.587000,0.543145
1589.588000,0.880910
1590.589000,0.694213
1591.590000,0.738978
1592.591000,0.867400
1593.592000,0.925577
1594.593000,0.948480
1595.594000,0.949675
1596.595000,0.604513
1597.596000,0.924610
1598.597000,0.746332
1599.598000,0.921719
1600.599000,0.859188
1601.600000,0.599930
1602.601000,0.915448
1603.602000,0.965192
1604.603000,0.620479
1605.604000,0.980877
1606.605000,0.783251
1607.606000,0.961661
1608.607000,0.578921
1609.608000,0.980347
1610.609000,0.609274
1611.610000,0.726366
1612.611000,0.767047
1613.612000,0.687110
1614.613000,0.991993
1615.614000,0.658374
1616.615000,0.671517
1617.616000,0.973358
1618.617000,0.607687
1619.618000,0.945748
1620.619000,0.659713
1621.620000,0.734398
1622.621000,0.957074
1623.622000,0.685190
1624.623000,0.948160
1625.624000,0.627377
1626.625000,0.980085
1627.626000,0.557559
1628.627000,0.635638
1629.628000,0.990367
1630.629000,0.571197
1631.630000,0.538375
1632.631000,0.963663
1633.632000,0.988685
1634.633000,0.597272
1635.634000,0.729705
1636.635000,0.650774
1637.636000,0.706410
1638.637000,0.700932
1639.638000,0.655322
1640.639000,0.639585
1641.640000,0.564314
1642.641000,0.953026
1643.642000,0.972584
1644.643000,0.665403
1645.644000,0.755857
1646.645000,0.826173
1647.646000,0.685846
1648.647000,0.954615
1649.648000,0.957345
1650.649000,0.681247
1651.650000,0.959194
1652.651000,0.720613
1653.652000,0.931176
1654.653000,0.629485
1655.654000,0.712650
1656.655000,0.710724
1657.656000,0.946659
1658.657000,0.978375
1659.658000,0.562113
1660.659000,0.949230
1661.660000,0.948948
1662.661000,0.501154
1663.662000,0.986648
1664.663000,0.987771
1665.664000,0.612423
1666.665000,0.829002
1667.666000,0.725502
1668.667000,0.927558
1669.668000,0.977798
1670.669000,0.985213
1671.670000,0.972175
1672.671000,0.970579
1673.672000,0.977514
1674.673000,0.947019
1675.674000,0.953202
1676.675000,0.976738
1677.676000,0.961355
1678.677000,0.795060
1679.678000,0.947089
1680.679000,0.938954
1681.680000,0.916871
1682.681000,0.931261
1683.682000,0.737679
1684.683000,0.967474
1685.684000,0.747165
1686.685000,0.971542
1687.686000,0.941752
1688.687000,0.975248
1689.688000,0.901660
1690.689000,0.885060
1691.690000,0.644344
1692.691000,0.803163
1693.692000,0.659353
1694.693000,0.941152
1695.694000,0.944109
1696.695000,0.654190
1697.696000,0.982467
1698.697000,0.668114
1699.698000,0.891250
1700.699000,0.908947
1701.700000,0.927420
1702.701000,0.921604
1703.702000,0.919486
1704.703000,0.917675
1705.704000,0.912929
1706.705000,0.796562
1707.706000,0.774358
1708.707000,0.960156
1709.708000,0.947942
1710.709000,0.953361
1711.710000,0.933637
1712.711000,0.948055
1713.712000,0.944121
1714.713000,0.935973
1715.714000,0.949068
1716.715000,0.927992
1717.716000,0.927042
1718.717000,0.933006
1719.718000,0.932870
1720.719000,0.801349
1721.720000,0.649721
1722.721000,0.681244
1723.722000,0.916529
1724.723000,0.965931
1725.724000,0.911436
1726.725000,0.845201
1727.726000,0.679337
1728.727000,0.690910
1729.728000,0.559032
1730.729000,0.939286
1731.730000,0.894747
1732.731000,0.813449
1733.732000,0.769298
1734.733000,0.917159
1735.734000,0.680728
1736.735000,0.730814
1737.736000,0.625447
1738.737000,0.952782
1739.738000,0.945144
1740.739000,0.654282
1741.740000,0.791291
1742.741000,0.772068
1743.742000,0.597605
1744.743000,0.686847
1745.744000,0.938463
1746.745000,0.639504
1747.746000,0.891970
1748.747000,0.936406
1749.748000,0.948373
1750.749000,0.920019
1751.750000,0.728638
1752.751000,0.708394
1753.752000,0.919498
1754.753000,0.670421
1755.754000,0.948767
1756.755000,0.939014
1757.756000,0.939691
1758.757000,0.523311
1759.758000,0.896428
1760.759000,0.516302
1761.760000,0.873573
1762.761000,0.766806
1763.762000,0.793607
1764.763000,0.813119
1765.764000,0.896859
1766.765000,0.829091
1767.766000,0.908085
1768.767000,0.814484
1769.768000,0.698210
1770.769000,0.739725
1771.770000,0.972248
1772.771000,0.744291
1773.772000,0.850704
1774.773000,0.929939
1775.774000,0.708510
1776.775000,0.727347
1777.776000,0.660190
1778.777000,0.627969
1779.778000,0.902698
1780.779000,0.948825
1781.780000,0.917710
1782.781000,0.588974
1783.782000,0.795253
1784.783000,0.648901
1785.784000,0.896317
1786.785000,0.733250
1787.786000,0.686373
1788.787000,0.615463
1789.788000,0.628592
1790.789000,0.983974
1791.790000,0.621809
1792.791000,0.872041
1793.792000,0.877421
1794.793000,0.652363
1795.794000,0.947452
1796.795000,0.650473
1797.796000,0.955344
1798.797000,0.694073
1799.798000,0.944636
1800.799000,0.626180
1801.800000,0.730965
1802.801000,0.990417
1803.802000,0.647763
1804.803000,0.640789
1805.804000,0.889506
1806.805000,0.769822
1807.806000,0.651259
1808.807000,0.970876
1809.808000,0.686237
1810.809000,0.684850
1811.810000,0.688949
1812.811000,0.953824
1813.812000,0.699986
1814.813000,0.917249
1815.814000,0.695438
1816.815000,0.985409
1817.816000,0.752649
1818.817000,0.716679
1819.818000,0.963840
1820.819000,0.637449
1821.820000,0.735019
1822.821000,0.934100
1823.822000,0.683157
1824.823000,0.886988
1825.824000,0.963964
1826.825000,0.958518
1827.826000,0.700369
1828.827000,0.947125
1829.828000,0.689423
1830.829000,0.856327
1831.830000,0.698208
1832.831000,0.942385
1833.832000,0.718271
1834.833000,0.990714
1835.834000,0.774383
1836.835000,0.712980
1837.836000,0.718557
1838.837000,0.868769
1839.838000,0.955629
1840.839000,0.651550
1841.840000,0.947000
1842.841000,0.647994
1843.842000,0.647653
1844.843000,0.954434
1845.844000,0.686113
1846.845000,0.739586
1847.846000,0.936970
1848.847000,0.637596
1849.848000,0.991660
1850.849000,0.673040
1851.850000,0.984555
1852.851000,0.981495
1853.852000,0.708877
1854.853000,0.883182
1855.854000,0.701295
1856.855000,0.849439
1857.856000,0.630560
1858.857000,0.831044
1859.858000,0.677051
1860.859000,0.962805
1861.860000,0.940861
1862.861000,0.931330
1863.862000,0.679462
1864.863000,0.967832
1865.864000,0.676144
1866.865000,0.955119
1867.866000,0.742574
1868.867000,0.868509
1869.868000,0.701772
1870.869000,0.723885
1871.870000,0.720027
1872.871000,0.632536
1873.872000,0.966239
1874.873000,0.593019
1875.874000,0.963498
1876.875000,0.925814
1877.876000,0.690808
1878.877000,0.942995
1879.878000,0.932513
1880.879000,0.813547
1881.880000,0.699688
1882.881000,0.771137
1883.882000,0.940077
1884.883000,0.752696
1885.884000,0.769158
1886.885000,0.594151
1887.886000,0.701091
1888.887000,0.668728
1889.888000,0.675009
1890.889000,0.617468
1891.890000,0.564251
1892.891000,0.937157
1893.892000,0.672769
1894.893000,0.517515
1895.894000,0.602801
1896.895000,0.835473
1897.896000,0.825760
1898.897000,0.700110
1899.898000,0.973055
1900.899000,0.756780
1901.900000,0.449512
1902.901000,0.482582
1903.902000,0.968971
1904.903000,0.555717
1905.904000,0.955263
1906.905000,0.575519
1907.906000,0.973373
1908.907000,0.566962
1909.908000,0.891642
1910.909000,0.625040
1911.910000,0.969182
1912.911000,0.797177
1913.912000,0.556789
1914.913000,0.953940
1915.914000,0.581035
1916.915000,0.949821
1917.916000,0.958047
1918.917000,0.953286
1919.918000,0.961986
1920.919000,0.838164
1921.920000,0.970659
1922.921000,0.988129
1923.922000,0.863297
1924.923000,0.558493
1925.924000,0.900649
1926.925000,0.550096
1927.926000,0.977687
1928.927000,0.740171
1929.928000,0.982763
1930.929000,0.608126
1931.930000,0.997175
1932.931000,0.997503
1933.932000,0.995513
1934.933000,0.996513
1935.934000,0.613908
1936.935000,0.974083
1937.936000,0.864834
1938.937000,0.602708
1939.938000,0.974536
1940.939000,0.560569
1941.940000,0.506665
1942.941000,0.937849
1943.942000,0.980595
1944.943000,0.630823
1945.944000,0.994636
1946.945000,0.593203
1947.946000,0.565099
1948.947000,0.890799
1949.948000,0.671469
1950.949000,0.602574
1951.950000,0.610669
1952.951000,0.942342
1953.952000,0.589803
1954.953000,0.913568
1955.954000,0.954366
1956.955000,0.594816
1957.956000,0.972215
1958.957000,0.704098
1959.958000,0.714746
1960.959000,0.933274
1961.960000,0.459400
1962.961000,0.965573
1963.962000,0.476172
1964.963000,0.975193
1965.964000,0.970973
1966.965000,0.610938
1967.966000,0.980385
1968.967000,0.956409
1969.968000,0.723165
1970.969000,0.945403
1971.970000,0.884911
1972.971000,0.914504
1973.972000,0.921839
1974.973000,0.747808
1975.974000,0.995835
1976.975000,0.723185
1977.976000,0.965294
1978.977000,0.758988
1979.978000,0.998284
1980.979000,0.999156
1981.980000,0.624441
1982.981000,0.983416
1983.982000,0.601531
1984.983000,0.994437
1985.984000,0.992768
1986.985000,0.977499
1987.986000,0.976229
1988.987000,0.796942
1989.988000,0.890499
1990.989000,0.867200
1991.990000,0.761807
1992.991000,0.919767
1993.992000,0.940333
1994.993000,0.972078
1995.994000,0.923017
1996.995000,0.937319
1997.996000,0.566106
1998.997000,0.581342
1999.998000,0.920992
2000.999000,0.821707
2002.000000,0.984070
2003.001000,0.984112
2004.002000,0.680817
2005.003000,0.865016
2006.004000,0.889996
2007.005000,0.712699
2008.006000,0.980706
2009.007000,0.965242
2010.008000,0.727903
2011.009000,0.727702
2012.010000,0.955190
2013.011000,0.765713
2014.012000,0.896770
2015.013000,0.614281
2016.014000,0.587784
2017.015000,0.723706
2018.016000,0.925506
2019.017000,0.728256
2020.018000,0.797672
2021.019000,0.710709
2022.020000,0.779337
2023.021000,0.935183
2024.022000,0.734798
2025.023000,0.965936
2026.024000,0.958007
2027.025000,0.967616
2028.026000,0.760249
2029.027000,0.834543
2030.028000,0.563543
2031.029000,0.562892
2032.030000,0.904118
2033.031000,0.886618
2034.032000,0.907067
2035.033000,0.932507
2036.034000,0.602213
2037.035000,0.655052
2038.036000,0.616599
2039.037000,0.967221
2040.038000,0.824811
2041.039000,0.860661
2042.040000,0.905886
2043.041000,0.858835
2044.042000,0.889755
2045.043000,0.923708
2046.044000,0.747464
2047.045000,0.957683
2048.046000,0.831533
2049.047000,0.829353
2050.048000,0.780944
2051.049000,0.746908
2052.050000,0.933340
2053.051000,0.581495
2054.052000,0.958878
2055.053000,0.539208
2056.054000,0.799099
2057.055000,0.833567
2058.056000,0.899848
2059.057000,0.768856
2060.058000,0.767859
2061.059000,0.915845
2062.060000,0.831539
2063.061000,0.966933
2064.062000,0.877347
2065.063000,0.901013
2066.064000,0.829106
2067.065000,0.844973
2068.066000,0.879980
2069.067000,0.891192
2070.068000,0.770828
2071.069000,0.967690
2072.070000,0.784491
2073.071000,0.723726
2074.072000,0.649647
2075.073000,0.976031
2076.074000,0.813138
2077.075000,0.609599
2078.076000,0.812593
2079.077000,0.736251
2080.078000,0.915318
2081.079000,0.814813
2082.080000,0.724564
2083.081000,0.982372
2084.082000,0.693388
2085.083000,0.776161
2086.084000,0.809447
2087.085000,0.880989
2088.086000,0.970432
2089.087000,0.707403
2090.088000,0.977597
2091.089000,0.667448
2092.090000,0.679905
2093.091000,0.978723
2094.092000,0.625714
2095.093000,0.830889
2096.094000,0.949935
2097.095000,0.845348
2098.096000,0.959303
2099.097000,0.975049
2100.098000,0.790035
2101.099000,0.979588
2102.100000,0.987539
2103.101000,0.806402
2104.102000,0.982369
2105.103000,0.758228
2106.104000,0.986122
2107.105000,0.682769
2108.106000,0.675338
2109.107000,0.987803
2110.108000,0.990418
2111.109000,0.979888
2112.110000,0.590720
2113.111000,0.690438
2114.112000,0.630194
2115.113000,0.976896
2116.114000,0.618847
2117.115000,0.959402
2118.116000,0.728752
2119.117000,0.862734
2120.118000,0.860909
2121.119000,0.864220
2122.120000,0.936289
2123.121000,0.928648
2124.122000,0.948764
2125.123000,0.910279
2126.124000,0.598864
2127.125000,0.605452
2128.126000,0.969872
2129.127000,0.836253
2130.128000,0.660784
2131.129000,0.700345
2132.130000,0.916670
2133.131000,0.871417
2134.132000,0.941469
2135.133000,0.653769
2136.134000,0.606776
2137.135000,0.980648
2138.136000,0.864871
2139.137000,0.902366
2140.138000,0.640396
2141.139000,0.658943
2142.140000,0.751576
2143.141000,0.731505
2144.142000,0.729613
2145.143000,0.886265
2146.144000,0.896974
2147.145000,0.766420
2148.146000,0.759140
2149.147000,0.965278
2150.148000,0.736223
2151.149000,0.917582
2152.150000,0.840835
2153.151000,0.710272
2154.152000,0.570093
2155.153000,0.966629
2156.154000,0.774041
2157.155000,0.952677
2158.156000,0.872557
2159.157000,0.690408
2160.158000,0.614251
2161.159000,0.956666
2162.160000,0.924082
2163.161000,0.795180
2164.162000,0.931114
2165.163000,0.816842
2166.164000,0.963806
2167.165000,0.780709
2168.166000,0.918056
2169.167000,0.913263
2170.168000,0.584822
2171.169000,0.557511
2172.170000,0.959338
2173.171000,0.808492
2174.172000,0.922259
2175.173000,0.763577
2176.174000,0.773663
2177.175000,0.775182
2178.176000,0.752901
2179.177000,0.964732
2180.178000,0.973012
2181.179000,0.984752
2182.180000,0.785834
2183.181000,0.932456
2184.182000,0.946213
2185.183000,0.854292
2186.184000,0.930548
2187.185000,0.629438
2188.186000,0.937154
2189.187000,0.794180
2190.188000,0.961871
2191.189000,0.937810
2192.190000,0.941819
2193.191000,0.593407
2194.192000,0.948359
2195.193000,0.519024
2196.194000,0.970352
2197.195000,0.966214
2198.196000,0.716597
2199.197000,0.909540
2200.198000,0.898735
2201.199000,0.892177
2202.200000,0.864837
2203.201000,0.723472
2204.202000,0.993739
2205.203000,0.747490
2206.204000,0.880213
2207.205000,0.909851
2208.206000,0.742481
2209.207000,0.970545
2210.208000,0.951845
2211.209000,0.664169
2212.210000,0.803667
2213.211000,0.951170
2214.212000,0.710806
2215.213000,0.746425
2216.214000,0.881129
2217.215000,0.757929
2218.216000,0.633547
2219.217000,0.927168
2220.218000,0.802395
2221.219000,0.734341
2222.220000,0.880865
2223.221000,0.799025
2224.222000,0.630237
2225.223000,0.963939
2226.224000,0.667183
2227.225000,0.970987
2228.226000,0.780764
2229.227000,0.690688
2230.228000,0.614871
2231.229000,0.956011
2232.230000,0.933297
2233.231000,0.711299
2234.232000,0.921029
2235.233000,0.765351
2236.234000,0.780678
2237.235000,0.764177
2238.236000,0.661519
2239.237000,0.681985
2240.238000,0.955572
2241.239000,0.817797
2242.240000,0.708503
2243.241000,0.988558
2244.242000,0.987905
2245.243000,0.757907
2246.244000,0.960271
2247.245000,0.795980
2248.246000,0.579408
2249.247000,0.977681
2250.248000,0.956030
2251.249000,0.610872
2252.250000,0.952418
2253.251000,0.823997
2254.252000,0.928605
2255.253000,0.664553
2256.254000,0.968841
2257.255000,0.688299
2258.256000,0.963622
2259.257000,0.610864
2260.258000,0.754054
2261.259000,0.753746
2262.260000,0.944672
2263.261000,0.616103
2264.262000,0.937185
2265.263000,0.659321
2266.264000,0.950631
2267.265000,0.701351
2268.266000,0.639312
2269.267000,0.967422
2270.268000,0.975422
2271.269000,0.834357
2272.270000,0.598569
2273.271000,0.958867
2274.272000,0.957269
2275.273000,0.937446
2276.274000,0.591940
2277.275000,0.624816
2278.276000,0.924136
2279.277000,0.730979
2280.278000,0.975062
2281.279000,0.695983
2282.280000,0.905400
2283.281000,0.783799
2284.282000,0.636408
2285.283000,0.838541
2286.284000,0.685604
2287.285000,0.900735
2288.286000,0.581352
2289.287000,0.689273
2290.288000,0.979421
2291.289000,0.692414
2292.290000,0.593899
2293.291000,0.845046
2294.292000,0.611478
2295.293000,0.751103
2296.294000,0.928051
2297.295000,0.802222
2298.296000,0.709207
2299.297000,0.990358
2300.298000,0.732248
2301.299000,0.963009
2302.300000,0.776057
2303.301000,0.635336
2304.302000,0.699668
2305.303000,0.666836
2306.304000,0.725899
2307.305000,0.713197
2308.306000,0.896557
2309.307000,0.973682
2310.308000,0.630093
2311.309000,0.676877
2312.310000,0.755077
2313.311000,0.971613
2314.312000,0.945452
2315.313000,0.599528
2316.314000,0.956495
2317.315000,0.664312
2318.316000,0.590337
2319.317000,0.928042
2320.318000,0.928290
2321.319000,0.956285
2322.320000,0.692420
2323.321000,0.967882
2324.322000,0.970458
2325.323000,0.964150
2326.324000,0.675076
2327.325000,0.982704
2328.326000,0.983103
2329.327000,0.643419
2330.328000,0.969807
2331.329000,0.740657
2332.330000,0.977619
2333.331000,0.770203
2334.332000,0.950890
2335.333000,0.749968
2336.334000,0.974813
2337.335000,0.718260
2338.336000,0.516714
2339.337000,0.970672
2340.338000,0.544841
2341.339000,0.700910
2342.340000,0.900615
2343.341000,0.568035
2344.342000,0.948403
2345.343000,0.604734
2346.344000,0.928171
2347.345000,0.823242
2348.346000,0.894909
2349.347000,0.912998
2350.348000,0.895021
2351.349000,0.717749
2352.350000,0.771195
2353.351000,0.952431
2354.352000,0.952633
2355.353000,0.937787
2356.354000,0.828839
2357.355000,0.828905
2358.356000,0.889098
2359.357000,0.879572
2360.358000,0.834456
2361.359000,0.888299
2362.360000,0.871741
2363.361000,0.828348
2364.362000,0.746664
2365.363000,0.885689
2366.364000,0.917122
2367.365000,0.921302
2368.366000,0.941119
2369.367000,0.870868
2370.368000,0.910424
2371.369000,0.800606
2372.370000,0.754364
2373.371000,0.834940
2374.372000,0.800496
2375.373000,0.827099
2376.374000,0.901516
2377.375000,0.924383
2378.376000,0.785120
2379.377000,0.769561
2380.378000,0.936406
2381.379000,0.870468
2382.380000,0.890312
2383.381000,0.613150
2384.382000,0.744162
2385.383000,0.783445
2386.384000,0.888452
2387.385000,0.493195
2388.386000,0.523430
2389.387000,0.772218
2390.388000,0.901374
2391.389000,0.904420
2392.390000,0.913927
2393.391000,0.952623
2394.392000,0.844990
2395.393000,0.946646
2396.394000,0.823917
2397.395000,0.931095
2398.396000,0.931321
2399.397000,0.943600
2400.398000,0.877623
2401.399000,0.811276
2402.400000,0.759071
2403.401000,0.974370
2404.402000,0.870727
2405.403000,0.932665
2406.404000,0.942060
2407.405000,0.943814
2408.406000,0.926283
2409.407000,0.856265
2410.408000,0.734976
2411.409000,0.692155
2412.410000,0.766936
2413.411000,0.939241
2414.412000,0.762516
2415.413000,0.730512
2416.414000,0.893884
2417.415000,0.947932
2418.416000,0.908301
2419.417000,0.762172
2420.418000,0.892345
2421.419000,0.853198
2422.420000,0.904982
2423.421000,0.912361
2424.422000,0.925881
2425.423000,0.851302
2426.424000,0.896416
2427.425000,0.847467
2428.426000,0.718364
2429.427000,0.564802
2430.428000,0.930471
2431.429000,0.558283
2432.430000,0.489679
2433.431000,0.508152
2434.432000,0.830796
2435.433000,0.932993
2436.434000,0.953918
2437.435000,0.685702
2438.436000,0.765872
2439.437000,0.955602
2440.438000,0.792397
2441.439000,0.956731
2442.440000,0.682146
2443.441000,0.973242
2444.442000,0.746476
2445.443000,0.737359
2446.444000,0.656579
2447.445000,0.698026
2448.446000,0.984009
2449.447000,0.720607
2450.448000,0.919161
2451.449000,0.711556
2452.450000,0.983708
2453.451000,0.968702
2454.452000,0.757915
2455.453000,0.913856
2456.454000,0.588290
2457.455000,0.955038
2458.456000,0.652243
2459.457000,0.943016
2460.458000,0.558455
2461.459000,0.970544
2462.460000,0.709626
2463.461000,0.647943
2464.462000,0.978034
2465.463000,0.839478
2466.464000,0.990145
2467.465000,0.725294
2468.466000,0.599494
2469.467000,0.952612
2470.468000,0.640995
2471.469000,0.829660
2472.470000,0.708627
2473.471000,0.668097
2474.472000,0.942561
2475.473000,0.766700
2476.474000,0.993320
2477.475000,0.741773
2478.476000,0.958875
2479.477000,0.603879
2480.478000,0.978968
2481.479000,0.618695
2482.480000,0.918338
2483.481000,0.567750
2484.482000,0.673016
2485.483000,0.952891
2486.484000,0.800239
2487.485000,0.991438
2488.486000,0.811387
2489.487000,0.975308
2490.488000,0.672664
2491.489000,0.971048
2492.490000,0.636990
2493.491000,0.960630
2494.492000,0.789014
2495.493000,0.783565
2496.494000,0.969074
2497.495000,0.666554
2498.496000,0.666818
2499.497000,0.968003
2500.498000,0.708478
2501.499000,0.710299
2502.500000,0.692393
2503.501000,0.961904
2504.502000,0.973343
2505.503000,0.773461
2506.504000,0.596273
2507.505000,0.970071
2508.506000,0.631543
2509.507000,0.985446
2510.508000,0.648872
2511.509000,0.923994
2512.510000,0.665129
2513.511000,0.966023
2514.512000,0.604689
2515.513000,0.964807
2516.514000,0.725636
2517.515000,0.978384
2518.516000,0.822213
2519.517000,0.713000
2520.518000,0.958982
2521.519000,0.701216
2522.520000,0.975644
2523.521000,0.955095
2524.522000,0.983612
2525.523000,0.980631
2526.524000,0.962131
2527.525000,0.659238
2528.526000,0.624772
2529.527000,0.896816
2530.528000,0.713120
2531.529000,0.808785
2532.530000,0.962799
2533.531000,0.934262
2534.532000,0.696158
2535.533000,0.916595
2536.534000,0.866755
2537.535000,0.656008
2538.536000,0.764147
2539.537000,0.791959
2540.538000,0.698326
2541.539000,0.894407
2542.540000,0.669984
2543.541000,0.902329
2544.542000,0.669660
2545.543000,0.950075
2546.544000,0.781295
2547.545000,0.966017
2548.546000,0.733735
2549.547000,0.923506
2550.548000,0.749754
2551.549000,0.697025
2552.550000,0.682044
2553.551000,0.932299
2554.552000,0.682624
2555.553000,0.792300
2556.554000,0.863430
2557.555000,0.885353
2558.556000,0.615791
2559.557000,0.701441
2560.558000,0.952302
2561.559000,0.910551
2562.560000,0.718994
2563.561000,0.714398
2564.562000,0.899650
2565.563000,0.705572
2566.564000,0.633436
2567.565000,0.655485
2568.566000,0.930686
2569.567000,0.791617
2570.568000,0.858099
2571.569000,0.739185
2572.570000,0.770024
2573.571000,0.714657
2574.572000,0.954488
2575.573000,0.718472
2576.574000,0.892499
2577.575000,0.932689
2578.576000,0.735559
2579.577000,0.967879
2580.578000,0.762138
2581.579000,0.831088
2582.580000,0.919417
2583.581000,0.903663
2584.582000,0.825808
2585.583000,0.901374
2586.584000,0.944472
2587.585000,0.941533
2588.586000,0.809762
2589.587000,0.785186
2590.588000,0.887509
2591.589000,0.576255
2592.590000,0.712331
2593.591000,0.910566
2594.592000,0.700699
2595.593000,0.980429
2596.594000,0.692422
2597.595000,0.851283
2598.596000,0.965491
2599.597000,0.802721
2600.598000,0.990108
2601.599000,0.668273
2602.600000,0.992593
2603.601000,0.744952
2604.602000,0.980051
2605.603000,0.981640
2606.604000,0.963046
2607.605000,0.981527
2608.606000,0.794435
2609.607000,0.959787
2610.608000,0.972496
2611.609000,0.977060
2612.610000,0.637187
2613.611000,0.983851
2614.612000,0.605492
2615.613000,0.972139
2616.614000,0.969367
2617.615000,0.811478
2618.616000,0.990366
2619.617000,0.986117
2620.618000,0.787612
2621.619000,0.961560
2622.620000,0.966801
2623.621000,0.972710
2624.622000,0.965349
2625.623000,0.685156
2626.624000,0.953340
2627.625000,0.621502
2628.626000,0.975342
2629.627000,0.983320
2630.628000,0.819122
2631.629000,0.636851
2632.630000,0.977265
2633.631000,0.609065
2634.632000,0.980788
2635.633000,0.970655
2636.634000,0.598370
2637.635000,0.614590
2638.636000,0.958417
2639.637000,0.975410
2640.638000,0.790623
2641.639000,0.724459
2642.640000,0.944591
2643.641000,0.674696
2644.642000,0.660572
2645.643000,0.960737
2646.644000,0.796000
2647.645000,0.937413
2648.646000,0.786782
2649.647000,0.874817
2650.648000,0.883046
2651.649000,0.958595
2652.650000,0.904911
2653.651000,0.912473
2654.652000,0.912679
2655.653000,0.825676
2656.654000,0.921821
2657.655000,0.630688
2658.656000,0.888295
2659.657000,0.924753
2660.658000,0.598881
2661.659000,0.915252
2662.660000,0.954755
2663.661000,0.964998
2664.662000,0.944711
2665.663000,0.946393
2666.664000,0.918962
2667.665000,0.950440
2668.666000,0.741824
2669.667000,0.954032
2670.668000,0.735945
2671.669000,0.867446
2672.670000,0.670107
2673.671000,0.971896
2674.672000,0.563401
2675.673000,0.577486
2676.674000,0.983050
2677.675000,0.930822
2678.676000,0.905966
2679.677000,0.913203
2680.678000,0.684726
2681.679000,0.787003
2682.680000,0.919201
2683.681000,0.969302
2684.682000,0.981292
2685.683000,0.985059
2686.684000,0.927817
2687.685000,0.912930
2688.686000,0.897805
2689.687000,0.987554
2690.688000,0.967465
2691.689000,0.651838
2692.690000,0.898792
2693.691000,0.609075
2694.692000,0.974362
2695.693000,0.919316
2696.694000,0.947928
2697.695000,0.959779
2698.696000,0.722963
2699.697000,0.714924
2700.698000,0.951144
2701.699000,0.592536
2702.700000,0.977667
2703.701000,0.638121
2704.702000,0.928094
2705.703000,0.942558
2706.704000,0.929442
2707.705000,0.949876
2708.706000,0.926514
2709.707000,0.931607
2710.708000,0.958252
2711.709000,0.946365
2712.710000,0.949418
2713.711000,0.885555
2714.712000,0.910066
2715.713000,0.884468
2716.714000,0.858409
2717.715000,0.915763
2718.716000,0.755078
2719.717000,0.720742
2720.718000,0.932562
2721.719000,0.621700
2722.720000,0.608867
2723.721000,0.970764
2724.722000,0.950015
2725.723000,0.807601
2726.724000,0.888282
2727.725000,0.947200
2728.726000,0.944683
2729.727000,0.949008
2730.728000,0.928559
2731.729000,0.622694
2732.730000,0.641431
2733.731000,0.935483
2734.732000,0.920390
2735.733000,0.946446
2736.734000,0.963250
2737.735000,0.950947
2738.736000,0.948827
2739.737000,0.920380
2740.738000,0.963903
2741.739000,0.882637
2742.740000,0.941361
2743.741000,0.891467
2744.742000,0.953138
2745.743000,0.742713
2746.744000,0.737339
2747.745000,0.905330
2748.746000,0.916290
2749.747000,0.887481
2750.748000,0.984387
2751.749000,0.713880
2752.750000,0.938864
2753.751000,0.767981
2754.752000,0.979268
2755.753000,0.967243
2756.754000,0.796133
2757.755000,0.826837
2758.756000,0.608085
2759.757000,0.964328
2760.758000,0.911959
2761.759000,0.759665
2762.760000,0.971943
2763.761000,0.606781
2764.762000,0.965171
2765.763000,0.696987
2766.764000,0.628770
2767.765000,0.788111
2768.766000,0.807626
2769.767000,0.938123
2770.768000,0.965496
2771.769000,0.586439
2772.770000,0.913520
2773.771000,0.908497
2774.772000,0.903609
2775.773000,0.659378
2776.774000,0.956551
2777.775000,0.928414
2778.776000,0.901342
2779.777000,0.648235
2780.778000,0.980873
2781.779000,0.988577
2782.780000,0.746581
2783.781000,0.996767
2784.782000,0.740162
2785.783000,0.954467
2786.784000,0.536072
2787.785000,0.818082
2788.786000,0.871093
2789.787000,0.828228
2790.788000,0.589175
2791.789000,0.661584
2792.790000,0.953037
2793.791000,0.977377
2794.792000,0.657076
2795.793000,0.974767
2796.794000,0.611113
2797.795000,0.974627
2798.796000,0.976034
2799.797000,0.661044
2800.798000,0.962942
2801.799000,0.893655
2802.800000,0.941381
2803.801000,0.614312
2804.802000,0.828453
2805.803000,0.977185
2806.804000,0.962219
2807.805000,0.978926
